index	tag	guid	description
3298	2	691	Red Rose Recovery would like to thank everyone that turned up yesterday to the Central LUF it was great. @RRR_LUF
3299	2	4631	@aklingus false http://t.co/3pV9ItYwBo
3300	2	3888	RT @onehit_bot: ????? ??? ???? ????? ??? ? ? ? ?????..
3301	2	4334	RT @SpencerHowson: Brilliant story by #612cc @wildgoosehonks. It's like @AustralianStory, but radio. @Caroline_J! http://t.co/XKIg1mGpYv ht…
3302	0	3124	RT @hrw: Twenty Years after Srebrenica, Incomplete Justice by @Benjamin_P_Ward & @singhp_p
3303	2	172	RT @TheView: Where are our @NayaRivera fans?! RT if you're excited to watch Naya guest co-host @TheView on Tuesday! ?
3304	0	3736	RT @VoLiberty: Video Proves Ex-SWAT Cop Lied, Threatened to Break Teen's Neck: #tlot #tcot #PoliceState
3305	2	4891	RT @kidswontknow: #TodaysKidsWillNeverKnow the most intense moment of the 21st Century http://t.co/YfLaenQ21J
3306	0	3924	RT @Michael1979: I am 100% worried today. Here's the breakdown of my concerns:
3307	2	5120	Parents shunned jumper for leaving Hasidic Judaism http://t.co/MHWJTQRlNP via @nypost http://t.co/GAcoaRBBdU
3308	2	1041	So...have to come up with a product or service based off of this picture..any ideas? #stumped
3309	1	2007	RT @BBCWorld: Obama has confounded predictions of drift for the rest of his term, @BBCJamieCoo says
3310	1	1180	Officer testifies in trial for excessive force against schizophrenic ... #exposed
3311	0	1927	#1974_cadillac_eldorado #1974 #Cadillac #Eldorado #The_Beast #Beast #Luxury #Abandoned #Land_Yacht #500cu #Big_Bloc…
3312	2	4259	RT @witchwithheart: @demon_heart_spn Happy #WinchesterWednesday crazy Babe?? ??? http://t.co/nv6IaIpUxS
3313	1	2970	RT @Pleinsdebetises: On a touché le fond les gens.
3314	2	3718	RT @warnerbrostv: A tender moment between @JensenAckles and a crying fan at the @cw_spn signing. #WBSDCC #SDCC #Supernatural @Comic_Con htt…
3315	1	4765	One day I will earn a paladin... one day... http://t.co/iVWI4SWpxY
3316	1	104	RT @kaze_fu: #women #wristwatch #Women #Watch #Timex #Strap #Python #Black Met all my expectations. Nee…
3317	2	5119	RT @Gothamist: Ex-Hasid Who Jumped Off Roof Receives Traditional Orthodox Funeral From Family Who Shunned Her http://t.co/bIrYlT6CsJ http:/…
3318	2	406	RT @luxury__travel: A light-hearted look at the top 5 luxury travel trends for 2015
3319	0	4802	RT @JuanDirection57: Leeds and Frankfurt fans got pretty heated up over a friendly match http://t.co/Jkmo4JiL7f
3320	1	2056	RT @archpaper: Why Chicago’s biggest buildings cut their energy use 13-23% last year
3321	2	1651	#February #Winter #Rainy #Stormy #Windy #Tuesday #Night #Love #Happy #Positive #Passionate #Calm #Coffee #Movie ???
3322	2	337	Best girl. Had a rough week. #barren
3323	2	48	RT @Nabulax: i could slide on these eyelashes
3324	2	2542	RT @Domonick_s: Crazy Boyfriends be like....???
3325	1	1308	Less than a minute left in the half, #cardinals are up 27-21! #finish #strong #gocards #UIWmenshoops #UIWmbb #UIW
3326	2	2502	RT @13elieveSG: [PIC] 150711 #SS6EncoreDay1- Leeteuk looks cheerful!^^ [4P] (Cr:伴.Admirers)
3327	1	3380	RT @Mitch_Sanderson: Now entering court 2 Argentina and Dominican Republic for mixed doubles. #CBCPanAm
3328	1	4515	RT @FIFAWWC: The retirement of #FIFAWWC top scorer Celia #Sasic features in @FIFAcom's Week in Numbers. http://t.co/cuMC9xFIh8 http://t.co/…
3329	1	2454	RT @imgblur: @pixelsorter blurred #average #hexagons #overlay
3330	0	3722	RT @mendesluvs: Ian was embracing the ice cold water while Shawn was terrified of it
3331	2	5060	RT @omomani: Cartoon: #Balotelli provoked the ire of #Liverpool fans everywhere by praising #MCFC new-boy #Sterling on Twitter http://t.co/…
3332	0	4834	This poor horrified person was the result of me testing drawing while using references http://t.co/QzBDYRH1iy
3333	0	41	3 New Tips to Handling Your Anger #anger #issues #love #relationship
3334	1	1457	Im liking @PerryTimms Shoes ?? prefers to be known as an #Enthusiastic than an #Expert @FM_Conference #wpfut
3335	2	294	@LaRosaMendes Happy Valentine's Day ??
3336	1	3015	@TCC_Grouchy @HomeOfUncleSam @ScholarlyChick @RWNutjob1 @SA_Hartdegen @APLMom @LLMajer @dmb1031
3337	2	5010	RT @allkpop: Woohyun is overjoyed to be part of the girl group competition + is working on his solo http://t.co/qDeGKxTNux http://t.co/JgRH…
3338	1	3674	RT @karanjohar: Storming the box office nationwide!!!! @ssrajamouli @RanaDaggubati #prabhas @tamannaahspeaks #Baahubali
3339	0	4132	RT @MYSADCAT: My cat is sad because he arrived in the room and found everyone talking about how his bleak outlook brings them down. http://…
3340	2	1277	#pinocchio #leejongsuk #parkshinhye #choiinha #choidalpo #kihamyung #ep20 #end #3days #finished
3341	2	585	#JkB by janelviani speechless - as i walked in my room after this long tiring day. all i did was smiling like mofo …
3342	1	3041	LEFT OEM BMW 5/6 SERIES E60/E61/E63/E64 645 650 Auto DIM HEATED MIRROR GLASS LH
3343	1	3794	Dr. Phil: helps out parents of troubled teen - #howto #how
3344	1	3797	RT @RaskolnikovR: Présentement avec mes estimés compagnons @toadluigi et @atlanticblue devant ce truculent festival appelé #gamescom http:/…
3345	2	4659	RT @moonshineskates: Dean Mendez feeble bend NYC. http://t.co/FIwJXcKlSJ
3346	1	4150	Blemished SB Chevy SBC Aluminum 3 Groove Belt 3 Groove Short Pump Crank Pulley http://t.co/TKRPS3QOIM http://t.co/Tx0vKp3vQU
3347	2	887	“@Chris_Smoove: I pulled this beast! #RealLockerCodePulls #StopLyingNoobs #RetweetGameCheese #burned @Ronnie2K
3348	0	4384	Fine, if I'm not allowed out I'll nap. But I'll look really despondent while I'm doing it. http://t.co/KxU5s4m3sE
3349	2	5014	#tbt to when three Aussies guys bumped into @waynewilcox and I got so overjoyed we partied EXTRA hard that night http://t.co/rnbPSRkZog
3350	2	4751	http://t.co/Gk1CHxDEV1 http://…
3351	0	1156	RT @Candletracy: #Bleeding #Skull #Candles watch the blood run as the candle burns ???
3352	1	181	EXPOSED: free fortune cookie SCAM at uwindsor marketplace #thatsnotafortune #appalled #fortuneless #cookiewasgoodtho
3353	0	4523	So, apparently my liver enzymes are elevated. Oh well, liver injury it is! http://t.co/VolTJibzSS
3354	0	1218	RT @AlArabiya_Eng: #Anger management: How to stop rage ruining your life #AngerProblems
3355	2	94	@iNationalSRKian good 2 know dat! am elated in fact to know that! ctually no SRKians are-we are too good as a family!
3356	2	1377	Nada de novo. Tudo já foi visto muito por aí. Mas ainda t?o atual. Adoro?? #valentino #shoes #destroyed #jeans #de…
3357	2	2106	RT @SimpsonsQOTD: "Oh, don't you worry, most of you will never fall in love and marry out of fear of dying alone."
3358	2	144	RT @femaIes: the matte black audi r8 is beautiful ?
3359	0	2548	RT @TheSun: Dad 'too crippled to work' on ?1.3k monthly handouts carries 17st scooter
3360	1	648	RT @lendunne: Thrilled that @ElivarSport is sponsoring the upcoming @220Triathlon Awards on March 1 at @Sandownpark
3361	0	928	@asap_tran what the fuck Totinos pizza rolls??? Lol #horrified #astonersnightmare #sostones
3362	1	3529	100% Motorcycle Riding Goggle ACCURI White MERICA Clear Lens 50200-066-02
3363	2	1140	???? #Australia #2013 #road #car #nature #alone #sky #horizon #wild #aussie #Kalbarri #MonkeyMia #summer #exchange …
3364	1	1058	About to breakout the new paint brushes #terrified
3365	2	2161	@CreativeOceanic #independentretailawards #scottishhairandbeautyawards #winners #delighted
3366	1	718	#EBay #AndroidDeals (6 bids): #BROKEN. (#Wednesday, 4 #February)
3367	2	101	Just when you thought you'd seen everything! .... #ParkingSpace #Lanzarote #ItsNOTtaxed #zimmer #oldpeople #alarmed ?
3368	2	1116	My sisters hair I done :) #hairporn #colourful #vibrant #2tone #purplehairdontcare
3369	0	4597	RT @AmitSwami77: The conspirators have an evil eye & are now set to physically attack Asaram Bapu Ji! #WeDemandSafety4Bapuji http://t.co/N8…
3370	2	2500	Cheerful Tearful with original clothing - Full read by eBay
3371	0	3950	RT @BannerofTruth: 'Wrong belief is as dangerous as unbelief.' -Iain H. Murray
3372	0	589	I think I'm just done trying.. I think I need to start facing a reality of loneliness and no color left. #empty
3373	0	5096	Okay http://t.co/N2HupBo93o
3374	1	795	The cool New Two-Colour Zippy Pencil Case with matching Zippy Coin Purse #tincmarlow #helloyellow #skippingrope #zip
3375	1	2829	#Retweet #WeightLoss #SaveNOW #AmericanMuscle #EXILE #Euphoric Weight Loss Capsules
3376	0	4977	RT @Thoton: National France 24. "Prime Minister Abe's explanation of the right to collective self-defense on TV became a hot topic on the Internet." #Japan PM mocked on Internet over model explanation http://t.co/FyJNmjlLPd http://t.…
3377	2	4706	RT @AvrilTaylor8: @AmeowliaFurhart @OliverTomCat Don't be frightened I'll come over and sort them out for you. Love Tommyxxx http://t.co/Ia…
3378	0	4854	RT @Protect_Wldlife: Sign & RT: Don't let China host 2019 World Dog Show unless it stops Yulin dog-meat festivals! http://t.co/W5xQCL1Y4Z h…
3379	1	3017	Jarlett de Grouchy is hiring a #FMCG #Insight Analyst, apply now! #Leeds #jobs
3380	0	3429	RT @omelete: Série de exorcismo do criador de Walking Dead, Outcast ganha primeiro trailer completo
3381	2	3631	ini pict buat sore ini??
3382	1	2143	Hoping the room cleaner doesn't think my protein powder is a discarded line...
3383	1	4566	RT @TonyClementsTC: Rick Ross when someone told him ">" means "greater than" http://t.co/qve8WspBqV
3384	1	374	Putting the finishing touches to a 700m2 @FreemoveUK #parkour park in Madrid - launch event coming soon! #PKGenSpain
3385	1	3056	RT @VincenTimes: Le mec n'a pas bougé en 6 ans
3386	1	4563	RT @BlackAurora_: #PaperTowns in chinese dub. My queen became chinese. http://t.co/85Re5MR8xm
3387	0	943	WE DONT WANT 2 KNOW YOR #GREEDY #EVIL GOD SAYS U GET MORE PAY YOR SPECIAL WE HAV OUR OWN #GOD SAYS WHERE ALL #EQUAL
3388	0	3311	RT @TheOnion: Suburban Parade Of Homes Marred By Rotting Ox On Lawn
3389	1	2665	@Destroyed_Gems Shawn: *Walked around looking like this:
3390	0	205	There’s #power in looking #silly and not #caring that you do
3391	1	1870	LED LIGHT BAR (Single Row) 40" Inches Long (12 Piece) 120 Watt w/wiring ~(Black)
3392	2	1746	??Todos los fans de #Zippy estamos de suerte!!, por fin podemos comprar en su tienda online ??????
3393	1	1871	-Blackberry Classic - Black - Brand New, 16GB, 3G, 8MP Camera#Deals_UK
3394	1	4129	Outlook for U.S. TV Ad Spending Bleak, SMI Reports 5% Drop in Q2 - http://t.co/qHbmFTzFNk http://t.co/ldc1YPcMtV
3395	2	4216	RT @LiamIsMySmile: Thank you for this amazing, talented, loving and caring human being #HarryAppreciationDay http://t.co/DxTBa9jLlE
3396	0	377	RT @S1dharthFever: Awwwwwwwww that intense looks ??
3397	0	929	Found in my @Pret wrap today... Is that a plastic bread clip???? Can't believe I just bit into this #horrified #ouch
3398	2	1350	RT @CrowdKind: A #Compassionate #Soul holds the gate open for others to see the #Light that #Beacons within their own #Heart??
3399	2	4792	RT @halo_japan: HALOVE who came to the release commemorative talk & mini-live of HALO's debut song "FEVER-Japanese Ver.-" and the farewell party! Thank you very much in the hot hot scorching heat! Let's meet again? http://t.co/RHJgZ7g…
3400	2	1224	RT @caseypont: #confused #onlyonesinclass #jour331 #whatislife @ellenkcurtis
3401	2	3428	RT @maglenntwd: sonequa | party outcast #SDCC2015
3402	2	2479	And now to put back all the calories I burned on the two hour #niagaragorge hike. @AvondaleDairy
3403	0	118	Quantum of the seas under dramatic clouds. Notice the empty pool-- too cold and windy today. Tomorrow Florida.
3404	1	4463	http://t.co/wSRlqhTovE http://t.co/8Yjuq7l9QZ
3405	0	4390	RT @Mahmoud_Gaza1: In the first day of #Ramadan, A family in #Gaza break their fast between the rubbles of their destroyed home! http://t.c…
3406	1	669	RT @AmnestyOnline: Ask @khamenei_ir to #SaveSaman, tortured for 97 days at 17, now facing execution in 5 days. #StopTorture
3407	2	2008	"We must learn to live together as brothers or perish together as fools" #Family #Caring #Love #Sharing #OneLove
3408	1	582	RT @zalegosyqeli: What 10 REAL Doctors Discovered Inside Of Their Patients:
3409	2	2446	RT @PresidentRaps: Bill Clinton singing Blurred Lines by Robin Thicke
3410	0	3827	Serena avoids upset against Watson to set up clash with sister Venus ∞ * 77
3411	0	2836	RT @GagaSons: "Gaga wants to be EVIL on American Horror Story: Hotel" - Ryan Murphy
3412	2	2972	I have fond memories of reading the system's manual and reading the troubleshooting guide starring
3413	2	2090	Me-ow! Up till the wee hours finishing this off… way past my bedtime! #Devoted #PenArt #Colour #knackered
3414	2	341	I think it's safe to say I've never been so infatuated and in love with someone. Never want another Valentine ???
3415	2	4109	#black http://t.co/3tmPYpl2or
3416	2	311	snowing outside but we can't be bothered - thawing out indoors. Best heated pool in the city. @FSPhiladelphia #philly
3417	0	906	RT @MiaLarson: Via @thejenwilkinson: Who are we if we are willing to hurt the #helpless ?" #Animalrights #Humanrights
3418	1	4119	RT @HiTechLegion: AKRACING AK-6014 Black/Blue Gaming Chair Review http://t.co/tkR5e8i0Tt http://t.co/ZfDt0xzyas
3419	0	608	An #eerie cry for help is heard over radio. A baby is #bleeding and needs help!
3420	2	1966	RT @all1dcrew: Louis is so sweet and caring.
3421	2	4234	RT @realploy96: ????????????? '????????????????????' ?????????????? ?????????? ???????????? 555555555555555555555555555555555555 http://t.c…
3422	2	4104	http://t.co/Uw69noj2CM http://t.co/hyTif1bYHT
3423	2	2604	Correggo: insieme al deficit abbiamo il deficient!!
3424	2	1653	#February #Winter #Rainy #Stormy #Windy #Tuesday #Night #Love #Happy #Positive #Passionate #Calm #Joy #Fun #Coffee???
3425	2	4726	???- ?? ???? ??? ?? ?? ???? ????? 4? ??? ??? ????. ??? "?? ?????" ? ??? ????? ?? ?? ???? ?? ???? ????? ??? ????. http://t.co/mRPcRTUIy0
3426	2	476	“@_AmberWebb_: The only Valentine I need in my lyfe. ? I'm obviously overjoyed by this
3427	2	1004	On day 9.. It's now in my daily routine.. Feeling guuuuurdddd! ? #Aching #PainNoGain #FeelingGood
3428	2	3229	RT @5SOS: First time I've been to breakfast with Michael... First time he's been to breakfast.
3429	2	950	#TagStaGram #love #friends tagstagram #photooftheday #selfie #amazing #followme #follow4follow #like4like #look #in…
3430	0	1577	Callagy Law: ... - - Cal ... - #Accident #Caraccident #Fall #Hurt #Pain #Personalinjury
3431	0	4933	This Cure for Entrepreneur Loneliness Also Solve... http://t.co/MY9rfF9S8T #Latesttrend | https://t.co/qDEcMlSUlF http://t.co/FzhIqwA8Ny
3432	0	1881	What your body is worth on the black market
3433	2	3756	RT @MOHaenig: Rock or Bust? K?nnte sich um eine rhetorische Frage handeln bei @acdc ... #thunderstruck #Gelsenkirchen
3434	2	2493	RT @MooersTaylor: Chaotic week but it was fun ???
3435	2	115	RT @designboom: this guest house by korean architect moon hoon features an elevated terrace...
3436	2	4679	Finished trade with arcticexplorer http://t.co/C57OxQJ8HY
3437	0	2664	RT @islamlie2: 5 million bags of grain destroyed by Saudis' jets in #Yemen. Muslims don't tweet this, isn't Gaza. No Jews, no news. https:/…
3438	0	880	@GAMEKeighley Try sleeping in this room you would have nightmares! #grim #sceneofacrime
3439	0	951	Don't feed the #evil #Givelove #Feellove and #belove
3440	2	74	RT @coronairene75: Beyond ecstatic that my stuff come in today, @SnowThaProduct hook it up! Thanks baby!?#wakeyagameup #productpusha http:/…
3441	1	1964	RT @illogicaI: When you can't tell if someone is into you or not
3442	2	1796	Hearts, aglow in the dark, enliven the shadows around us and sing in the light.
3443	0	3055	jajaja soy Quentin Jacobsen jaja a hopeless romantic.
3444	1	984	RT @ThatGuy__Kai: Honored to have Pittsburgh Pirates Consultant @CoachOTip speak to our ball club #passionate #relentless #ownership http:/…
3445	1	2452	RT @imgblur: @kaleid_o_bot blurred #maxblue #hexagons
3446	2	900	RT @Reena24A: He defines #Happiness.. Bless his smile ?? #BarunSobti ?
3447	1	5071	Reeling in the Years : Gay Men's Perspectives on Age and Ageism by Tim Bergling http://t.co/m3S1XebqPa http://t.co/3NMlsXwujl
3448	1	1692	Belinda is absolutely #SEETHING at time violation. Point penalty. 15-30 to 15-40.
3449	2	477	It's been five years, but I'm more than overjoyed to wish you a happy 23rd birthday, I love you baby. Rest easy. ???
3450	2	646	#over #flow #empty #Stock #scary #outside #cLock #woE #похоронить #grow #movE #Plot #time …
3451	2	4975	I think it would be nice if I could bring out the atmosphere even a little. http://t.co/xg…
3452	2	2331	RT @Gyms_goers: Taylor Lautner's Looking Huge!? His 2 Step Muscle Shredding System Is Flying Off The Shelves?
3453	0	389	Ready for my first full week of training w/the premier team! #Ecstatic #CarpeDiem
3454	0	4522	RT @FO_weather: Also, the #SPC (Shark Prediction Center) places the Sandhills at an elevated risk of Hammerheads tonight. #Sharknado3 http:…
3455	2	1582	Recordando un poquito... #Infatuated #Memories #OrgulloSweetie @SWTCalifornia
3456	2	3037	Create fun and happy memories right now !!
3457	2	4321	RT @bfcdublin: Delighted to announce that Eoin Wearen has rejoined the club. Welcome back Eoin http://t.co/0Jh2Izp9Kk
